,datetime,code,price,amount,cash,order_id,realorder_id,trade_id,account_cookie,commission,tax,message,frozen,direction,total_frozen
17,2019-03-05 09:15:00,RBL8,3766.0002441406,-87,1113501.9342372587,fd178cd3-4cd5-4782-ac8b-71eb9651df6a,fd178cd3-4cd5-4782-ac8b-71eb9651df6a,fd178cd3-4cd5-4782-ac8b-71eb9651df6a,T01b2T_RBL8_15min,327.6420212402322,0,,0.0,-3,0.0
18,2019-03-05 11:30:00,RBL8,3763.0002441406,-87,818531.6340998095,2a325611-9f61-4320-8c9d-379f23aa0aea,2a325611-9f61-4320-8c9d-379f23aa0aea,2a325611-9f61-4320-8c9d-379f23aa0aea,T01b2T_RBL8_15min,327.38102124023226,0,,294642.91911620897,-2,294642.91911620897
19,2019-03-07 14:45:00,RBL8,3813.0,87,1069343.034618341,22784fbb-93b8-48b7-9125-f12b7277fcc5,22784fbb-93b8-48b7-9125-f12b7277fcc5,22784fbb-93b8-48b7-9125-f12b7277fcc5,T01b2T_RBL8_15min,331.731,0,,0.0,3,0.0
20,2019-03-12 11:30:00,RBL8,3801.0002441406,86,774818.7297008623,dc2f2df4-33d1-4da3-80c6-e7a9eb916fd4,dc2f2df4-33d1-4da3-80c6-e7a9eb916fd4,dc2f2df4-33d1-4da3-80c6-e7a9eb916fd4,T01b2T_RBL8_15min,326.88602099609164,0,,294197.41889648244,2,294197.41889648244
21,2019-03-14 21:45:00,RBL8,3777.0002441406,-86,1048051.3265763483,3d8bd099-8601-4e8f-9ca6-54f63f699aa9,3d8bd099-8601-4e8f-9ca6-54f63f699aa9,3d8bd099-8601-4e8f-9ca6-54f63f699aa9,T01b2T_RBL8_15min,324.8220209960916,0,,0.0,-3,0.0
22,2019-03-15 13:45:00,RBL8,3750.0002441406,-87,754100.0574388991,8f8d6113-0a62-481b-9bf3-dd14fbcefbfc,8f8d6113-0a62-481b-9bf3-dd14fbcefbfc,8f8d6113-0a62-481b-9bf3-dd14fbcefbfc,T01b2T_RBL8_15min,326.25002124023223,0,,293625.019116209,-2,293625.019116209
23,2019-03-18 14:45:00,RBL8,3800.0,87,1003894.6889574304,5e55a182-f194-4e8a-8ff4-e874b87a08ab,5e55a182-f194-4e8a-8ff4-e874b87a08ab,5e55a182-f194-4e8a-8ff4-e874b87a08ab,T01b2T_RBL8_15min,330.6,0,,0.0,3,0.0
24,2019-03-22 10:00:00,RBL8,3751.0002441406,-87,709865.0328199812,7d513556-7873-4d5c-87ed-429b571481be,7d513556-7873-4d5c-87ed-429b571481be,7d513556-7873-4d5c-87ed-429b571481be,T01b2T_RBL8_15min,326.3370212402323,0,,293703.319116209,-2,293703.319116209
25,2019-04-02 11:15:00,RBL8,3547.0002441406,87,1180739.7629149503,73eac24c-82ca-4f5d-9ad1-8e3e8092be59,73eac24c-82ca-4f5d-9ad1-8e3e8092be59,73eac24c-82ca-4f5d-9ad1-8e3e8092be59,T01b2T_RBL8_15min,308.5890212402322,0,,0.0,3,0.0
26,2019-04-02 14:15:00,RBL8,3551.0002441406,92,886390.2506776477,ded858b3-6b8f-4e41-bbac-e7c7fa884bb8,ded858b3-6b8f-4e41-bbac-e7c7fa884bb8,ded858b3-6b8f-4e41-bbac-e7c7fa884bb8,T01b2T_RBL8_15min,326.69202246093516,0,,294022.82021484163,2,294022.82021484163
27,2019-04-16 21:15:00,RBL8,3773.0002441406,-92,1384305.954870029,9d46a030-2975-43f2-8b4a-a0b9888f614e,9d46a030-2975-43f2-8b4a-a0b9888f614e,9d46a030-2975-43f2-8b4a-a0b9888f614e,T01b2T_RBL8_15min,347.1160224609352,0,,0.0,-3,0.0
28,2019-04-17 09:15:00,RBL8,3764.0002441406,-87,1089257.2677325795,5bf76791-1dca-47d7-88cf-93c0743b71cb,5bf76791-1dca-47d7-88cf-93c0743b71cb,5bf76791-1dca-47d7-88cf-93c0743b71cb,T01b2T_RBL8_15min,327.46802124023225,0,,294721.219116209,-2,294721.219116209
29,2019-04-19 23:00:00,RBL8,3814.0,87,1340146.881251111,da2e717f-e84b-4a74-9baa-d1d6f263b6a9,da2e717f-e84b-4a74-9baa-d1d6f263b6a9,da2e717f-e84b-4a74-9baa-d1d6f263b6a9,T01b2T_RBL8_15min,331.81800000000004,0,,0.0,3,0.0
30,2019-04-23 15:00:00,RBL8,3762.0002441406,-87,1045254.9681136617,8270532a-c2fe-455a-aa88-4f0e94c887db,8270532a-c2fe-455a-aa88-4f0e94c887db,8270532a-c2fe-455a-aa88-4f0e94c887db,T01b2T_RBL8_15min,327.29402124023227,0,,294564.619116209,-2,294564.619116209
31,2019-04-29 11:30:00,RBL8,3769.0002441406,87,1333401.6842086301,3853451a-97cd-4c2e-af1e-190d7c43e95c,3853451a-97cd-4c2e-af1e-190d7c43e95c,3853451a-97cd-4c2e-af1e-190d7c43e95c,T01b2T_RBL8_15min,327.90302124023225,0,,0.0,3,0.0
32,2019-04-29 15:00:00,RBL8,3777.0002441406,87,1037333.9660711809,e28b9d08-d427-4794-a3c4-cff6370777e9,e28b9d08-d427-4794-a3c4-cff6370777e9,e28b9d08-d427-4794-a3c4-cff6370777e9,T01b2T_RBL8_15min,328.5990212402323,0,,295739.119116209,2,295739.119116209
33,2019-05-06 14:15:00,RBL8,3730.0002441406,-87,1291858.57516615,e868dcf5-3ab7-4bdf-ac10-59ad5fc71643,e868dcf5-3ab7-4bdf-ac10-59ad5fc71643,e868dcf5-3ab7-4bdf-ac10-59ad5fc71643,T01b2T_RBL8_15min,324.5100212402323,0,,0.0,-3,0.0
34,2019-05-08 14:30:00,RBL8,3732.0002441406,-88,995955.7398087301,a0839cef-117b-4c27-8330-b1b53199c59d,a0839cef-117b-4c27-8330-b1b53199c59d,a0839cef-117b-4c27-8330-b1b53199c59d,T01b2T_RBL8_15min,328.4160214843728,0,,295574.4193359355,-2,295574.4193359355
35,2019-05-10 21:15:00,RBL8,3753.0002441406,88,1272719.8951231816,5549038b-dd43-4f78-b5df-bf3ce45a8032,5549038b-dd43-4f78-b5df-bf3ce45a8032,5549038b-dd43-4f78-b5df-bf3ce45a8032,T01b2T_RBL8_15min,330.2640214843728,0,,0.0,3,0.0
36,2019-05-13 15:00:00,RBL8,3695.0002441406,-89,976421.520545791,4c9b3b3f-145e-48ae-a8bd-cebb8cd84bf1,4c9b3b3f-145e-48ae-a8bd-cebb8cd84bf1,4c9b3b3f-145e-48ae-a8bd-cebb8cd84bf1,T01b2T_RBL8_15min,328.8550217285134,0,,295969.51955566206,-2,295969.51955566206
37,2019-05-15 14:45:00,RBL8,3694.0002441406,89,1272952.2740797251,7f58ad50-19df-4db4-9f51-2047e5e5f175,7f58ad50-19df-4db4-9f51-2047e5e5f175,7f58ad50-19df-4db4-9f51-2047e5e5f175,T01b2T_RBL8_15min,328.7660217285134,0,,0.0,3,0.0
38,2019-05-16 09:30:00,RBL8,3726.0002441406,88,977525.1667223052,ca4645dd-2884-476c-8db7-b3c93e37c046,ca4645dd-2884-476c-8db7-b3c93e37c046,ca4645dd-2884-476c-8db7-b3c93e37c046,T01b2T_RBL8_15min,327.88802148437276,0,,295099.2193359355,2,295099.2193359355
39,2019-05-23 22:30:00,RBL8,3846.0002441406,-88,1377885.9380367564,b599d483-3427-4164-8283-ab35e8403cc6,b599d483-3427-4164-8283-ab35e8403cc6,b599d483-3427-4164-8283-ab35e8403cc6,T01b2T_RBL8_15min,338.44802148437276,0,,0.0,-3,0.0
40,2019-05-28 11:15:00,RBL8,3829.0002441406,-86,1081192.0251192776,f05e1843-2d05-42aa-9a8b-85511c765305,f05e1843-2d05-42aa-9a8b-85511c765305,f05e1843-2d05-42aa-9a8b-85511c765305,T01b2T_RBL8_15min,329.2940209960916,0,,296364.61889648245,-2,296364.61889648245
41,2019-06-05 09:15:00,RBL8,3756.0002441406,86,1440013.6279947644,7372a6a3-7d06-411c-ae60-d51f2c46606e,7372a6a3-7d06-411c-ae60-d51f2c46606e,7372a6a3-7d06-411c-ae60-d51f2c46606e,T01b2T_RBL8_15min,323.01602099609164,0,,0.0,3,0.0
