code,amount,price,datetime,order_id,trade_id,realorder_id,account_cookie,commission,tax,message,frozen,direction
RBL8,10.0,3385.0002441406,2019-08-26 10:15:00,SELL_OPEN,SELL_OPEN,SELL_OPEN,RustT01B2_RBL8,0.0,0.0,,0.0,-2
RBL8,10.0,3276.4402465820062,2019-08-27 22:15:00,BUY_CLOSE,BUY_CLOSE,BUY_CLOSE,RustT01B2_RBL8,0.0,0.0,,0.0,3
RBL8,10.0,3337.0002441406,2019-08-29 09:15:00,BUY_OPEN,BUY_OPEN,BUY_OPEN,RustT01B2_RBL8,0.0,0.0,,0.0,2
RBL8,10.0,3311.0002441406,2019-08-29 09:30:00,SELL_CLOSE,SELL_CLOSE,SELL_CLOSE,RustT01B2_RBL8,0.0,0.0,,0.0,-3
RBL8,10.0,3342.0002441406,2019-08-30 15:00:00,BUY_OPEN,BUY_OPEN,BUY_OPEN,RustT01B2_RBL8,0.0,0.0,,0.0,2
RBL8,10.0,3341.0002441406,2019-08-30 21:15:00,SELL_CLOSE,SELL_CLOSE,SELL_CLOSE,RustT01B2_RBL8,0.0,0.0,,0.0,-3
RBL8,10.0,3356.0002441406,2019-09-02 09:45:00,BUY_OPEN,BUY_OPEN,BUY_OPEN,RustT01B2_RBL8,0.0,0.0,,0.0,2
RBL8,10.0,3354.0002441406,2019-09-02 10:00:00,SELL_CLOSE,SELL_CLOSE,SELL_CLOSE,RustT01B2_RBL8,0.0,0.0,,0.0,-3
RBL8,10.0,3397.0002441406,2019-09-02 14:45:00,BUY_OPEN,BUY_OPEN,BUY_OPEN,RustT01B2_RBL8,0.0,0.0,,0.0,2
RBL8,10.0,3397.0002441406,2019-09-02 15:00:00,SELL_CLOSE,SELL_CLOSE,SELL_CLOSE,RustT01B2_RBL8,0.0,0.0,,0.0,-3
RBL8,10.0,3436.0002441406,2019-09-04 10:45:00,BUY_OPEN,BUY_OPEN,BUY_OPEN,RustT01B2_RBL8,0.0,0.0,,0.0,2
RBL8,10.0,3439.0002441406,2019-09-04 11:00:00,SELL_CLOSE,SELL_CLOSE,SELL_CLOSE,RustT01B2_RBL8,0.0,0.0,,0.0,-3
RBL8,10.0,3452.0002441406,2019-09-05 09:15:00,BUY_OPEN,BUY_OPEN,BUY_OPEN,RustT01B2_RBL8,0.0,0.0,,0.0,2
RBL8,10.0,3466.0002441406,2019-09-05 09:30:00,SELL_CLOSE,SELL_CLOSE,SELL_CLOSE,RustT01B2_RBL8,0.0,0.0,,0.0,-3
RBL8,10.0,3472.0002441406,2019-09-05 14:00:00,BUY_OPEN,BUY_OPEN,BUY_OPEN,RustT01B2_RBL8,0.0,0.0,,0.0,2
